8.6 2000
300 250
11533 63491 500 755

Coordinates
137    -0.076138       1.3782       1.1038
138    -0.074564        1.364        1.128
139   -0.0092069       1.4485      0.98011
140   1.3878e-17        1.397       1.0242
141    -0.027184       1.3572       1.0613
142     0.056713       1.4671      0.91804
143     0.025767        1.345       1.0509
144     0.022512        1.467      0.91797
145            0       1.4671      0.91804
146     0.070582       1.3965      0.97579
147     0.078953       1.3486       1.0361
148     0.028455       1.3823      0.99018
149    -0.022512        1.467      0.91797
150     0.080838       1.3677       1.0053
151     0.074943       1.3821      0.98564
152     0.065525       1.4073      0.95696
153    -0.056713        1.467      0.91797
154     0.047237       1.3029       1.0797
155     0.078956       1.3029       1.0797
156    -0.065525       1.4073      0.95696
157    -0.074943       1.3821      0.98564
158            0       1.3028       1.0786
159    -0.029343       1.3521       1.0036
160    -0.047237       1.3029       1.0797
161    -0.074944       1.3329       1.0327
162    -0.080839       1.3201       1.0507
163     -0.01112       1.4045      0.92382
164    -0.078949        1.303       1.0797
165    0.0070283       1.3547      0.95921
166     0.021054       1.3054       1.0126
167     0.057379       1.4208      0.85481
168     0.026281       1.4207      0.85472
169            0       1.4208      0.85481
170     0.073569       1.3384      0.92225
171    -0.026281       1.4207      0.85472
172     0.083345       1.2824      0.99259
173     0.085544       1.3047      0.95665
174     0.078662       1.3216      0.93373
175     0.030402       1.3205       0.9344
176     0.067665        1.351      0.90028
177    -0.027327       1.3049      0.96113
178    -0.057379       1.4207      0.85472
179      0.05515       1.2418       1.0313
180     -0.01308       1.3654        0.877
181     0.083349       1.2418       1.0313
182    -0.067665        1.351      0.90027
183            0       1.2417       1.0301
184    -0.078662       1.3216      0.93373
185     -0.05515       1.2418       1.0313
186    -0.078662       1.2768       0.9765
187    -0.085546       1.2619      0.99754
188    -0.083341       1.2419       1.0314
189     0.039933       1.2591      0.95104
190            0       1.2936      0.90835
191     0.072237       1.2112       1.0071
192    -0.021911       1.2414      0.95178
193     0.058045       1.3744       0.7915
194     0.030055       1.3743       0.7914
195            0       1.3744       0.7915
196     0.033841        1.265      0.88727
197    -0.030055       1.3743       0.7914
198      0.07656       1.2802      0.86864
199    -0.015027        1.324      0.82813
200     0.087743       1.2161      0.94905
201    -0.058046       1.3743       0.7914
202     0.090256       1.2417      0.90796
203     0.082384        1.261      0.88176
204     0.069808       1.2947      0.84353
205    -0.019949       1.2799      0.85959
206     0.063073       1.1806      0.98295
207     0.087746       1.1806      0.98295
208            0       1.1805      0.98151
209    -0.069808       1.2946      0.84352
210     -0.03239       1.2384      0.89614
211    -0.082384        1.261      0.88176
212    -0.063073       1.1806      0.98295
213    -0.082385       1.2207      0.92026
214    -0.087739       1.1807      0.98303
215    -0.090258       1.2036       0.9443
216    -0.045056       1.3511      0.75972
217     0.011782        1.236      0.85448
218     0.078475         1.15      0.95876
219     -0.02079       1.1829      0.89755
220    -0.018442       1.2534      0.80674
221     0.058713        1.328      0.72812
222     0.033833       1.3279      0.72802
223            0        1.328      0.72812
224    -0.033833       1.3279      0.72802
225     0.079554        1.222      0.81497
226     0.092141       1.1499       0.9055
227    -0.058714       1.3279      0.72802
228     0.094971       1.1786      0.85924
229      0.03094       1.1751      0.86044
230     0.086111       1.2003      0.82974
231     0.071953       1.2382      0.78672
232     0.070995       1.1194      0.93456
233     0.092144       1.1194      0.93456
234            0       1.1193      0.93294
235    -0.071953       1.2382      0.78671
236    -0.086111       1.2003      0.82974
237    -0.070995       1.1194      0.93456
238    -0.035334       1.1731      0.84587
239    -0.092137       1.1195      0.93463
240    -0.086112       1.1645      0.86395
241    -0.094973       1.1453      0.89103
242   1.6003e-06       1.2499      0.75068
243       0.0474       1.3048      0.69639
244    -0.047365       1.3047      0.69634
245            0       1.1738      0.80428
246     0.031516       1.2025       0.7642
247     0.084637       1.0888      0.91037
248    -0.027339       1.1192      0.84897
249      0.05938       1.2816      0.66473
250      0.03761       1.2815      0.66464
251            0       1.2816      0.66473
252     -0.03761       1.2815      0.66464
253    -0.068394       1.2262      0.71365
254     0.082549       1.1637      0.76128
255    -0.059381       1.2815      0.66464
256     0.096539       1.0836      0.86196
257     0.099686       1.1155      0.81052
258     0.089838       1.1396      0.77771
259     0.033428       1.1239      0.79441
260       0.0741       1.1818      0.72986
261     0.078917       1.0582      0.88617
262     0.096541       1.0582      0.88617
263            0       1.0581      0.88437
264     0.008433       1.2055      0.70217
265      -0.0741       1.1818      0.72984
266    -0.089838       1.1396      0.77771
267    -0.078917       1.0582      0.88617
268     -0.03051       1.1452      0.75706
269    -0.096536       1.0583      0.88623
270    -0.036405       1.1077      0.79634
271    -0.089838       1.1083      0.80765
272    -0.099687        1.087      0.83777
273     0.049599       1.2583      0.63299
274     0.068164       1.2031      0.67359
275    -0.049603       1.2583      0.63295
276    -0.068142       1.2032       0.6734
277     0.035326       1.0653      0.81116
278     0.027131        1.138      0.71509
279    -0.038352       1.0543      0.80773
280    0.0017859       1.0911      0.75395
281     0.060048       1.2351      0.60133
282     0.041388       1.2351      0.60126
283            0       1.2351      0.60133
284    -0.041388       1.2351      0.60126
285    -0.060049       1.2351      0.60126
286  -1.2758e-06       1.1568      0.65806
287     0.085545       1.1055      0.70759
288     0.049118       1.0611      0.75689
289      0.10094       1.0173      0.81841
290       0.1044       1.0525      0.76179
291     0.086839      0.99703      0.83778
292     0.093565        1.079      0.72568
293      0.10094      0.99702      0.83778
294     0.076247       1.1253      0.67299
295            0      0.99688       0.8358
296   -0.0015403       1.0389      0.77015
297    -0.086839      0.99703      0.83778
298    -0.076247       1.1253      0.67298
299    -0.093565        1.079      0.72568
300     0.036536       1.0789      0.70558
301     -0.10093      0.99708      0.83783
302    -0.093565       1.0521      0.75135
303      -0.1044       1.0287      0.78451
304     0.051829       1.2119       0.5696
305    -0.036324       1.0498      0.72921
306     -0.01296       1.0877       0.6814
307     0.068832       1.1567       0.6102
308     0.027872       1.1098      0.65189
309    -0.051852       1.2119      0.56957
310     -0.06881       1.1568      0.61002
311     0.041314       1.0057       0.7619
312    -0.039947      0.99508      0.75681
313    -0.095428       1.0363      0.71145
314     0.060715       1.1887      0.53794
315     0.045165       1.1887      0.53788
316            0       1.1887      0.53794
317     0.029084        1.053      0.65676
318     0.053701       1.0068      0.70714
319    -0.045165       1.1887      0.53788
320     0.015554       1.1054      0.59845
321    -0.060716       1.1887      0.53788
322            0       1.0157      0.69333
323      0.08854       1.0472       0.6539
324      0.10533      0.95108      0.77487
325     0.094761      0.93584       0.7894
326      0.10912      0.98939      0.71307
327      0.10534      0.93584      0.78939
328            0      0.93568      0.78724
329     0.097292       1.0183      0.67366
330     0.078394       1.0689      0.61613
331    -0.094761      0.93584       0.7894
332     -0.10533      0.93589      0.78943
333    -0.078394       1.0689      0.61612
334    -0.097292       1.0183      0.67366
335    -0.097292      0.99591      0.69504
336     -0.10912      0.97035      0.73124
337     0.054059       1.1655      0.50622
338       0.0695       1.1102      0.54681
339    -0.054045       1.1655      0.50619
340    -0.069477       1.1103      0.54664
341   2.2776e-06       1.0329      0.60851
342    -0.051283      0.94887      0.71387
343      0.01289      0.98947      0.64383
344     0.048906      0.95955      0.67717
345    -0.040866      0.97263      0.65526
346     0.061383       1.1423      0.47455
347     0.048943       1.1423       0.4745
348            0       1.1423      0.47455
349    -0.004049       1.0799      0.51958
350    -0.048943       1.1423       0.4745
351    -0.061384       1.1423       0.4745
352     0.091535      0.98896      0.60021
353      0.10973      0.88482      0.73132
354      0.10268      0.87466      0.74101
355      0.10973      0.87466      0.74101
356            0      0.87449      0.73867
357      0.11383      0.92631      0.66435
358   -0.0094758      0.98216      0.59623
359      0.02332       1.0147      0.55947
360      0.10102      0.95763      0.62163
361     0.080541       1.0124      0.55926
362     -0.10268      0.87466      0.74101
363     -0.10973      0.87469      0.74103
364    -0.080541       1.0124      0.55925
365    -0.025521      0.90383      0.67624
366     -0.10102      0.95763      0.62163
367     -0.11383      0.91204      0.67798
368     -0.10102      0.93972      0.63874
369     0.070167       1.0638      0.48342
370  -2.7756e-17      0.93292       0.6137
371    -0.053278      0.93465       0.6155
372    -0.070145       1.0639      0.48326
373     0.040238       0.9609      0.56926
374     0.060888      0.90107      0.62319
375   2.6626e-06       1.0037      0.50834
376    -0.028503      0.95731      0.55334
377     -0.10288      0.91946       0.6031
378    0.0077195      0.87842      0.63474
379     0.062051       1.0959      0.41116
380     0.052721       1.0959      0.41112
381            0       1.0959      0.41116
382    -0.052721       1.0959      0.41112
383    -0.062051       1.0959      0.41112
384     0.094531      0.93071      0.54652
385      0.11413      0.81855      0.68778
386      0.10309      0.76748      0.77027
387      0.11061      0.81347      0.69262
388      0.11413      0.81347      0.69262
389     0.027604      0.95491      0.51459
390            0      0.81329       0.6901
391    0.0084977       1.0315      0.44236
392      0.18044      0.76791      0.77617
393            0      0.76691      0.76241
394      0.11855      0.86324      0.61563
395      0.10475      0.89696       0.5696
396    -0.038431      0.89167      0.57751
397     0.082688      0.95594       0.5024
398     -0.10309      0.76748      0.77027
399     -0.11061      0.81347      0.69262
400     -0.11413      0.81349      0.69263
401      0.25779      0.76834      0.78207
402     0.012583       0.9096      0.54468
403    -0.082688      0.95594      0.50239
404     -0.10475      0.89696       0.5696
405     -0.11855      0.85372      0.62472
406     -0.10475      0.88353      0.58243
407     -0.18044      0.76791      0.77617
408      0.33514      0.76878      0.78797
409     0.072676       1.0033      0.42559
410     -0.07157      0.87611      0.56122
411     -0.25779      0.76834      0.78207
412   -0.0058279      0.82623      0.61096
413     0.051547      0.75979       0.7059
414      0.11081      0.75989      0.70725
415     0.025401      0.95818       0.4576
416    -0.072672       1.0033      0.42555
417            0       0.7595      0.70197
418     0.094503      0.70014      0.81157
419      0.09952      0.70014      0.81159
420    -0.051547      0.75979       0.7059
421      0.20995      0.70871       0.8151
422      0.41249      0.76921      0.79387
423            0      0.69961      0.80436
424     0.057807      0.86549      0.54143
425     -0.11081      0.75989      0.70725
426    -0.094503      0.70014      0.81157
427     -0.09952      0.70014      0.81159
428      0.29408      0.71072      0.82056
429    -0.027166      0.90351      0.49585
430      0.34131       0.7627      0.73756
431     -0.33514      0.76878      0.78797
432     -0.10661      0.86103      0.54893
433      0.26705      0.75923      0.70645
434      0.41557      0.76617      0.76866
435      0.19279      0.75576      0.67534
436     0.056498       1.0494      0.34774
437     0.062718       1.0495      0.34776
438            0       1.0495      0.34776
439     0.097254      0.70559      0.74458
440      0.48983      0.76964      0.79977
441     0.039019      0.81574      0.57111
442      0.37142      0.71116      0.82646
443    -0.056498       1.0494      0.34774
444    -0.062718       1.0494      0.34774
445  -1.0669e-05      0.84179      0.53229
446   -2.658e-06      0.97973      0.39291
447    -0.055726      0.84359      0.53418
448     -0.21141      0.68857      0.82766
449    -0.097254      0.70559      0.74458
450     0.097526      0.87245      0.49283
451      0.17487      0.65248      0.84704
452     -0.30259       0.7155      0.81829
453      0.11853      0.75229      0.64423
454            0      0.75209      0.64153
455     0.097149      0.67394      0.77577
456     -0.41249      0.76921      0.79387
457     -0.26705      0.75923      0.70645
458     -0.19279      0.75576      0.67534
459   -0.0016791      0.93618      0.41999
460      0.19263      0.75241      0.64592
461      0.25301      0.65267      0.85315
462      0.12326      0.80017      0.56691
463     -0.34131       0.7627      0.73756
464     0.085912       0.6328      0.85287
465      0.10847       0.8363      0.51758
466     0.095946      0.63281       0.8529
467      0.02582      0.90059      0.44466
468     0.084835      0.89948      0.44553
469     -0.11853      0.75229      0.64423
470    -0.097149      0.67351      0.77574
471      0.25666       0.6944      0.75192
472            0      0.63232      0.84631
473    -0.035065      0.69417      0.71775
474      0.26674      0.75254      0.64761
475     0.056627       0.6987      0.69861
476       0.1738      0.67834      0.74884
477      0.45678      0.70731      0.83564
478    -0.085912       0.6328      0.85287
479    -0.095946      0.63281       0.8529
480     -0.41557      0.76617      0.76866
481       0.0361      0.81576      0.52629
482    -0.084836      0.89948      0.44553
483     -0.12326      0.79541      0.57145
484     -0.10847       0.8363      0.51758
485      0.33036       0.6531      0.85905
486     -0.10847      0.82734      0.52613
487      0.45047      0.76045      0.71866
488     -0.19392      0.70646      0.72407
489     -0.19263      0.75241      0.64592
490      0.19224      0.70072       0.6972
491      0.47285      0.70213       0.8387
492    -0.022332      0.84849      0.47966
493      0.29711      0.70771      0.71001
494    -0.022582       0.7786      0.55921
495     -0.37098      0.70039      0.83307
496      0.34085      0.75266      0.64929
497     -0.14258      0.68872      0.71938
498     -0.48983      0.76964      0.79977
499     0.073597      0.95512      0.36327
500       0.4454      0.71264      0.76339
501      0.35223      0.69841      0.73111
502     -0.26674      0.75254      0.64761
503     -0.25415      0.68716      0.75248
504     0.032027      0.84427      0.46122
505    -0.073593      0.95514      0.36323
506      0.18993      0.59482      0.88386
507     0.028074      0.74384      0.58264
508     0.021323       0.6557      0.72537
509     0.091079      0.61411      0.81313
510       0.5265      0.76133      0.72707
511      0.48048       0.6941      0.81748
512      0.12325      0.74469      0.58121
513     0.035005      0.62709      0.77938
514     0.097174      0.62965      0.77217
515      0.42374      0.64499      0.87151
516      0.41495      0.75278      0.65098
517     0.051455      0.77364      0.52889
518     0.097943      0.68951      0.65094
519      0.33645      0.65656      0.77901
520    -0.014603      0.69125      0.64919
521     -0.15517      0.69822      0.66718
522    -0.063313      0.73973      0.58036
523      0.24281      0.69327      0.66728
524    -0.091224      0.62936      0.77191
525       0.1576      0.62465      0.77189
526       0.2893      0.59505      0.89164
527     0.011222      0.79863      0.49305
528    -0.091078       0.6096      0.81347
529     -0.12325      0.74469      0.58121
530       0.4689      0.69584      0.77524
531  -1.3498e-05      0.89315       0.3921
532     -0.35127       0.7007      0.75547
533    -0.048147      0.79933      0.49484
534     -0.45678      0.70731      0.83564
535      0.28755      0.64858       0.7544
536     -0.33274      0.64044      0.86707
537     0.077321      0.56546      0.89416
538     0.092371      0.56547      0.89422
539     -0.15974      0.64497      0.74703
540     -0.34085      0.75266      0.64929
541      0.18012      0.69676      0.62976
542     -0.21087      0.59481      0.88554
543     0.090033      0.64685      0.70121
544            0      0.56503      0.88827
545     -0.10984       0.6702      0.67962
546      0.49298      0.68783      0.79344
547      0.25673      0.65792      0.70894
548    -0.077321      0.56546      0.89416
549    -0.059075      0.67308      0.65695
550      0.45587      0.63461      0.87762
551      0.15513      0.66255      0.67124
552      0.15868      0.58902      0.82093
553     -0.47285      0.70213       0.8387
554    -0.092371      0.56547      0.89422
555     0.060276        1.003      0.28436
556     0.063386        1.003      0.28437
557    -0.041754      0.62931      0.72817
558            0        1.003      0.28437
559      0.49785      0.68783      0.78378
560     0.091005      0.57628      0.83604
561    -0.010485      0.65244      0.67826
562       0.2267      0.62802      0.74612
563    -0.024304      0.69949      0.60222
564     0.012941       0.9443      0.32495
565    -0.060276        1.003      0.28436
566    -0.063386        1.003      0.28436
567      0.48906      0.75291      0.65267
568      0.34557      0.74506      0.58627
569      0.27304      0.74241      0.56358
570     -0.21946      0.63696      0.75822
571      0.40829      0.66731      0.74467
572     0.026899      0.66826      0.63835
573      0.13885      0.62584      0.71906
574    -0.021403       0.5951      0.78085
575     -0.31619      0.69487       0.7007
576     -0.22931      0.68559      0.66823
577     -0.44522      0.71243      0.76329
578     -0.20715      0.65577      0.70836
579       0.4181      0.74772      0.60897
580      0.45761      0.66728      0.76954
581      0.20051      0.73975      0.54088
582      0.10052      0.81419      0.43914
583     0.018476       0.8425      0.40697
584     -0.19395      0.69826      0.62293
585    -0.029099      0.82189      0.42797
586      0.39069      0.58267      0.90738
587     -0.42374      0.64499      0.87151
588     -0.48048       0.6941      0.81748
589      0.37751      0.68465      0.67224
590     -0.41495      0.75278      0.65098
591     -0.41729      0.68515      0.77087
592     0.033861      0.56994      0.80499
593      0.49063      0.75037      0.63166
594      0.12798       0.7371      0.51819
595      0.46708       0.6935      0.70498
596      -0.5265      0.76133      0.72707
597     -0.33231      0.64343      0.78048
598      0.30743      0.65468      0.68449
599      0.20762       0.6516      0.65657
600      0.16473      0.53008      0.92185
601     -0.26894      0.66177      0.70279
602     -0.12387      0.61062      0.73838
603      0.31777      0.59261      0.81516
604    -0.079021      0.67861      0.60463
605       0.1122      0.77563      0.46555
606    -0.018995      0.75017      0.49536
607     0.086982      0.84302      0.38867
608     0.068888      0.70403      0.54989
609      0.37218       0.6507      0.71121
610      0.30465      0.68876      0.61527
611      0.24513      0.57119      0.81808
612      0.27512      0.59698      0.76999
613      -0.4689      0.69591      0.77524
614     -0.20051      0.73975      0.54088
615      0.45207      0.70945      0.65228
616    -0.091084      0.56363      0.81542
617      0.20799      0.73698      0.51665
618     -0.27304      0.74241      0.56358
619     0.084981      0.53783      0.85914
620     0.033176      0.79434      0.43304
621    -0.084992      0.54652      0.85535
622     0.054917      0.67123      0.59142
623    -0.098371      0.61917      0.69575
624     0.040722      0.61547      0.68387
625      0.33096      0.62493      0.72958
626     -0.12798       0.7371      0.51819
627      0.25463      0.52834      0.93009
628    -0.036148      0.71208      0.53437
629      0.47113      0.61856      0.83519
630      0.56316      0.75303      0.65436
631    -0.086983      0.84302      0.38866
632      -0.1122      0.77563      0.46555
633      -0.1122      0.77115      0.46982
634     -0.31172      0.57081      0.90841
635     0.047173      0.58394      0.73564
636     -0.34557      0.74506      0.58627
637      0.24585      0.66859      0.61006
638   -0.0051689      0.58966      0.72267
639     -0.45587      0.63461      0.87762
640      0.49821      0.64693      0.78303
641    -0.072438      0.57563      0.76209
642     -0.49298      0.68783      0.79344
643     -0.17158      0.52704      0.92428
644      0.11367      0.57968      0.73851
645      0.18509      0.60899       0.6922
646     -0.11999      0.64953      0.62997
647      -0.4068      0.66834      0.74392
648     -0.19267      0.58502      0.77666
649      -0.1716       0.6314      0.67469
650     -0.15307      0.68598      0.57928
651    -0.095021      0.69432      0.55302
652      0.37929      0.61161      0.76056
653      0.11211      0.62422       0.6475
654      0.43888       0.5671      0.91655
655       0.1075      0.65627      0.59425
656        0.288      0.73687      0.51511
657      0.16377      0.66916      0.57991
658     -0.49785      0.68783      0.78378
659      0.06873      0.49812      0.93546
660      0.19633      0.55755       0.7915
661     0.088797      0.49813      0.93553
662       0.1395      0.54687      0.80057
663     -0.10917      0.56429      0.77798
664      -0.4181      0.74772      0.60897
665     0.072826       0.9183      0.29329
666      0.17596      0.57569      0.74119
667     -0.20799      0.73698      0.51665
668     -0.48906      0.75291      0.65267
669            0      0.49774      0.93022
670        0.393      0.58363      0.81735
671     -0.05702      0.75899      0.45262
672     -0.39069      0.58267      0.90738
673     -0.06873      0.49812      0.93546
674     -0.45772      0.66728       0.7696
675      0.24274      0.61334      0.67637
676     -0.38515      0.68707      0.67163
677     0.091197      0.54532      0.78559
678     0.036181      0.71834      0.49137
679   -0.0090314      0.64328      0.59983
680     -0.30543      0.58308      0.82187
681    -0.088797      0.49813      0.93553
682    -0.072821      0.91832      0.29323
683    -0.070066      0.62907      0.62765
684     -0.35694      0.64954      0.71217
685      0.34302       0.6522      0.63879
686     -0.17126      0.59182      0.72047
687     -0.14568       0.5522       0.7938
688     -0.29882       0.6827      0.61557
689    -0.015448      0.59636      0.66985
690      0.35764      0.52034      0.94325
691     -0.29077       0.5977      0.76025
692     -0.24838      0.60866      0.71219
693      0.19237      0.68712      0.53095
694      0.28195      0.63148      0.63856
695     -0.49063      0.75037      0.63166
696   1.3878e-17      0.74835      0.44148
697      0.36801      0.73676      0.51357
698     -0.31105      0.63224      0.69469
699     -0.08494      0.50627      0.87278
700     -0.01146      0.52314      0.81002
701      0.17272      0.52029      0.82794
702     -0.12057      0.52508       0.8275
703      0.44981      0.61198      0.75163
704     0.063932        0.746      0.43512
705     -0.26664      0.51579       0.9388
706       0.2941      0.53917      0.81792
707  -7.6432e-06      0.87573      0.30506
708      0.19748      0.62839      0.60709
709       -0.288      0.73687      0.51511
710     -0.12308      0.56022      0.73899
711    -0.027585      0.70313      0.48752
712      0.37458      0.53902      0.86145
713     0.020844      0.79529      0.37706
714    -0.067847      0.58927      0.66407
715     -0.38318       0.5886      0.82347
716     -0.33616      0.65459      0.65493
717      0.24075      0.66959      0.54789
718     -0.45914      0.67752      0.70385
719      0.41197      0.62041       0.6971
720      0.49613      0.60603       0.7871
721     -0.21528      0.54223       0.8108
722     -0.47113      0.61856      0.83519
723    -0.023919      0.65857      0.54131
724     -0.45224      0.70722       0.6447
725     -0.29533      0.69513       0.5649
726     -0.38848      0.61254      0.76579
727      0.09753      0.57223      0.67862
728     -0.19875      0.64382      0.60112
729      0.24444      0.56173      0.72589
730      0.39386      0.67158       0.5936
731     -0.20013       0.6882      0.53323
732    -0.005403      0.53935       0.7429
733     -0.12039      0.59755      0.64956
734     0.085021      0.49322      0.85151
735     -0.23011      0.57025      0.74296
736       0.4483      0.65252        0.651
737    -0.060907      0.63453      0.57471
738      0.31427       0.5144      0.86695
739     0.027284      0.64207      0.55424
740      0.32076      0.67982      0.54578
741     0.078916      0.47612      0.89503
742      0.31541      0.56816      0.73224
743      0.19793      0.46362      0.96555
744      0.14527      0.55806       0.7001
745      0.34411      0.65672       0.5866
746     -0.49821      0.64692      0.78303
747     -0.43888       0.5671      0.91655
748     0.083991      0.64819      0.54131
749     -0.34212       0.5828      0.77878
750     -0.56316      0.75303      0.65436
751     0.064053      0.95662      0.22098
752      0.35929      0.59942      0.68621
753      0.35824      0.55533      0.77485
754            0      0.95662      0.22098
755      0.52904      0.63846      0.72189
756      0.50587      0.60603       0.7678
757     0.040377      0.66731      0.50838
758     -0.23159      0.61234      0.64867
759     -0.16875      0.51245      0.83211
760     0.041765      0.51702      0.77035
761     -0.25901      0.52579      0.84718
762     -0.24856      0.67767      0.54938
763      0.44803      0.73665      0.51203
764     0.044893      0.59299      0.61574
765    -0.056856      0.55194      0.70034
766       0.1527      0.59452       0.6196
767     0.030875      0.54429      0.70505
768    -0.064053      0.95662      0.22098
769     0.028281      0.48804      0.83601
770     -0.35764      0.52034      0.94325
771    -0.078897      0.47174       0.9007
772      0.12205      0.49973      0.80629
773      0.58561      0.74473      0.58165
774        0.236      0.52697      0.76807
775     -0.25812       0.6434      0.59708
776      -0.1233      0.63175        0.569
777    -0.067532       0.5178      0.76482
778       0.4219      0.49959      0.95548
779      0.30698      0.58712      0.66508
780      0.28717      0.63169      0.58138
781      0.12403      0.52243      0.74312
782     -0.36801      0.73676      0.51357
783      0.46178      0.54303       0.8529
784      0.39324      0.62339      0.63587
785      0.10352      0.75593      0.38545
786      0.56071       0.6736      0.65914
787     -0.42836      0.69809      0.60004
788      0.21245      0.47316      0.88404
789     -0.17068      0.59867      0.62599
790    -0.056869      0.66583      0.49746
791     0.079639      0.85027      0.28882
792     -0.18011      0.53413      0.74918
793     -0.33974      0.59025      0.71816
794      0.27997      0.72212      0.44533
795     -0.29199      0.58399      0.69919
796    -0.038852      0.58524      0.61048
797    -0.024682      0.47047      0.85532
798      0.12642      0.61459      0.55991
799    0.0045461      0.74563      0.38828
800      0.16807      0.63875      0.52897
801     -0.20115      0.45873      0.96883
802      0.19795      0.71854      0.42943
803        0.179      0.56037      0.65769
804     0.060138      0.43079      0.97676
805     -0.31049      0.52886      0.82845
